1.98530276025892,2.54954045850296,-1.13252760336386,1
1.98530276025892,2.54954045850296,-1.13252760336386,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
3.60066286781834,-2.40270754108332,-1.09571563270675,1
-0.562689718121053,-1.59538342132949,-0.753130996019176,-1
4.03184614192315,1.24511677224427,3.03171300330745,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
2.23653763729918,-0.0917099314237535,3.0699002440413,1
-1.56557861928157,-2.04553134043027,0.156666090319241,-1
-6.29141293665926,-2.79386547896725,-2.68053522830854,-1
-6.29141293665926,-2.79386547896725,-2.68053522830854,-1
-7.24953401379731,-2.25638001004997,2.28053487803812,-1
-7.24953401379731,-2.25638001004997,2.28053487803812,-1
-5.66780831369935,-0.775110581319365,4.63712913293258,-1
-5.66780831369935,-0.775110581319365,4.63712913293258,-1
-5.82023406812001,1.48129777912111,3.7250959550613,-1
-5.82023406812001,1.48129777912111,3.7250959550613,-1
-7.0260945311869,3.39088507713326,1.41355829938015,-1
-7.0260945311869,3.39088507713326,1.41355829938015,-1
-7.0260945311869,3.39088507713326,1.41355829938015,-1
-7.0260945311869,3.39088507713326,1.41355829938015,-1
-3.51422173274412,5.00273870863148,-2.79979564985251,-1
-3.51422173274412,5.00273870863148,-2.79979564985251,-1
-3.51422173274412,5.00273870863148,-2.79979564985251,-1
-8.47215298864625,0.703085056833497,-1.38122159027551,-1
-8.47215298864625,0.703085056833497,-1.38122159027551,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-3.54708359415973,-1.27217368421712,0.904089155562263,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-2.20108088580942,1.62456109357279,-0.811452147928744,-1
-0.977427309368469,-1.39365052543285,-2.90451316903556,-1
-0.977427309368469,-1.39365052543285,-2.90451316903556,-1
-2.79107001181276,2.2594597862379,-3.61665851046176,-1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.24115400400067,1.74492711608528,-0.623179447661704,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
1.30057235402082,-0.0718990611247237,-0.639579551592274,1
3.35265923307867,-3.78616005963933,-1.73223884996597,1
3.35265923307867,-3.78616005963933,-1.73223884996597,1
-1.4226573796117,-3.09437123643904,1.60604585130049,-1
-1.4226573796117,-3.09437123643904,1.60604585130049,-1
-1.4226573796117,-3.09437123643904,1.60604585130049,-1
-1.4226573796117,-3.09437123643904,1.60604585130049,-1
-4.04075938139146,-1.49609914724533,1.79806332047938,-1
-4.04075938139146,-1.49609914724533,1.79806332047938,-1
-4.04075938139146,-1.49609914724533,1.79806332047938,-1
